num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,learners/shared_policy/vf_explained_var,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/policy_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/curr_kl_coeff,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,251904,1108.1263434665786,False,123,2301b_00000,2025-06-02_17-38-51,1748878731,1.8371400833129883,219.97372198104858,34831,Tegans-MacBook-Air.local,127.0.0.1,219.97372198104858,123,1.8184014335196965,1.8827495420214446e-05,1.8181831506486354,1.1703009089092056,0.645542829148622,0.001008313774939523,3358,-103.48432652948483,0.00011158299999980414,122.0,75,75.0,27,-67.045788890994,0.0002639579999996755,7.675523174715592e-05,-38.3393866562987,5.3084123029286244e-05,32.372824176162894,0.037822948087501376,251904,0.04479258966973174,2048,32.372824176162894,0.06588873799279914,75,1108.1263434665786,1,0,0,29.066666666666666,82.36666666666667,25.0,25.0,25.0,258620,2102,8.088981541955105e-05,-32.451372763177275,0.0001676498260807059,710,709,683,87326,87326,83968,-22.239012963664663,-22.432762963664665,-22.374012963664665,-0.12450671,123.0,0.01,-0.14236829,44.354664,142854.0,1.4278815,0.0005,3.3062143,21760,128.0,0.0055769705,5.1646543,4.1359031243948966e-26,1.0,5.3213015,2681216,42899456,142854.0,21760,2048.0,0.0,2681216,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1708821196634963,4.2550156484558544e-06,2.710305732997154e-06,3.0592914668223985e-06,1.4752362564656956e-05,8.898214463990312e-06,1.3843076591596048e-05,1.5150688890153512e-05,1.167330129549767e-05,2.5582092084707843e-05,2.1499414865175624e-06,5.35680524722229e-06,6.726990445857082e-05,9.454035128021497e-07,0.028332905648940827,0.1071056054196955,1.690585695765432e-05,0.0018951240001016513,4.5893248556225306e-06,0.0008897911135575963,0.0210018815437866,0.0006597958558289471,0.010773823266350886
1,253952,1026.111373450081,False,124,2301b_00000,2025-06-02_17-38-53,1748878733,1.9855680465698242,221.9592900276184,34831,Tegans-MacBook-Air.local,127.0.0.1,221.9592900276184,124,1.8200297925144995,1.8762550466020382e-05,1.819811852892149,1.1703020327401135,0.6471724075271358,0.0010079885471901467,3386,-98.3512203022776,0.00011158299999980414,123.0,75,75.0,28,-64.51536635645755,0.0002639579999996755,7.671849972072925e-05,-34.55724319903835,5.3025896830101e-05,32.34855619507077,0.037277292892502416,253952,0.04480950380347629,2048,32.34855619507077,0.06600383630452898,75,1026.111373450081,1,0,0,24.933333333333334,82.16666666666667,25.0,25.0,25.0,260724,2104,8.08464922179563e-05,-32.057958399182155,0.00016761209098183508,711,711,682,88037,88037,84650,-21.60678878548585,-21.51803878548585,-21.39053878548585,-0.028988242,124.0,0.01,0.25454566,32.552998,142854.0,1.4384811,0.0005,3.2374618,21888,128.0,0.0076044877,5.2620335,4.1359031243948966e-26,1.0,5.021873,2703104,43249664,142854.0,21888,2048.0,0.0,2703104,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.17038099050178673,4.2478955803728276e-06,2.711392698833645e-06,3.0589916910351865e-06,1.4745464007530819e-05,8.897281357922635e-06,1.3826221544758062e-05,1.5154105701034962e-05,1.1665759595793094e-05,2.558264063773063e-05,2.151886504498918e-06,5.356233985572097e-06,6.724707336020704e-05,9.452144790132515e-07,0.028360977104506125,0.10655155492761771,1.69258868335448e-05,0.0018952224434140778,4.589818487968037e-06,0.000889345057527644,0.021048467542450572,0.0006567219353553413,0.010755938202271822
1,256000,1162.7331538437365,False,125,2301b_00000,2025-06-02_17-38-55,1748878735,1.7496168613433838,223.7089068889618,34831,Tegans-MacBook-Air.local,127.0.0.1,223.7089068889618,125,1.8192898437593545,1.868117496123403e-05,1.8190725043632276,1.1702269174127125,0.6465112955318643,0.001006508241718027,3413,-109.95571458441526,0.00011158299999980414,124.0,75,75.0,27,-71.2092124239009,0.0002639579999996755,7.663799383073821e-05,-42.09161070344658,5.290521019959856e-05,32.33464350627623,0.037102458759996966,256000,0.04512137700048427,2048,32.33464350627623,0.06609539561589298,75,1162.7331538437365,1,0,0,21.1,81.8,25.0,25.0,25.0,262826,2102,8.076483662315234e-05,-36.031441152779664,0.0001674264839597192,709,710,683,88746,88747,85333,-23.81807080796695,-23.76432080796695,-23.62682080796695,-0.022637725,125.0,0.01,-0.10501208,38.989967,142854.0,1.4225899,0.0005,2.817727,21888,128.0,0.0065294914,4.792042,4.1359031243948966e-26,1.0,4.91128,2724992,43599872,142854.0,21888,2048.0,0.0,2724992,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.169879173865545,4.238475142651833e-06,2.7088167237454453e-06,3.054896977904849e-06,1.4741335302246067e-05,8.889940951248942e-06,1.3797508955799755e-05,1.5139219617106695e-05,1.1663722198105389e-05,2.5550278874898283e-05,2.150909598719301e-06,5.355847296834964e-06,6.714773253740808e-05,9.43952010159443e-07,0.028388500957095223,0.1059985627890395,1.694530882622116e-05,0.001895319742960244,4.5902891151817186e-06,0.0008888978602069344,0.02109383372458689,0.0006536521137056259,0.010738075073847705
1,258048,1173.770582805069,False,126,2301b_00000,2025-06-02_17-38-56,1748878736,1.7334189414978027,225.4423258304596,34831,Tegans-MacBook-Air.local,127.0.0.1,225.4423258304596,126,1.8183927828217608,1.8614783211708743e-05,1.8181759097395953,1.1700332357385854,0.6458103504865456,0.0010058264993009598,3440,-112.09685986610094,0.00011158299999980414,125.0,75,75.0,27,-74.6502360626692,0.0002639579999996755,7.639318451721628e-05,-46.84614847381364,5.2654440969483755e-05,32.367261303174544,0.03655920462999596,258048,0.045324848048277126,2048,32.367261303174544,0.06614635533181276,75,1173.770582805069,1,0,0,23.3,81.76666666666667,25.0,25.0,25.0,264928,2102,8.055052885858704e-05,-37.029072634217734,0.00016692481580437147,710,709,683,89456,89456,86016,-24.812162020889726,-24.927162020889728,-24.91091202088973,0.059755564,126.0,0.01,0.124984086,47.587982,142854.0,1.4264919,0.0005,3.9426854,21760,128.0,0.0076095187,5.9905033,4.1359031243948966e-26,1.0,5.879784,2746752,43948032,142854.0,21760,2048.0,0.0,2746752,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16937676580047792,4.222933453155676e-06,2.708104307969129e-06,3.048838821489725e-06,1.4702756067614079e-05,8.857022679691057e-06,1.3731744539599491e-05,1.5087532805112934e-05,1.1632645031829761e-05,2.5476637985617038e-05,2.145990896620775e-06,5.346524292603251e-06,6.687173746745176e-05,9.424050508462936e-07,0.028415484005822087,0.10544667056274011,1.6964316390359972e-05,0.0018954150242711445,4.590799648001399e-06,0.0008884492348268882,0.021138022090526235,0.0006505875370953696,0.010720237022571846
1,260096,1144.7778827468799,False,127,2301b_00000,2025-06-02_17-38-58,1748878738,1.7783269882202148,227.2206528186798,34831,Tegans-MacBook-Air.local,127.0.0.1,227.2206528186798,127,1.817952957073543,1.8529045379834955e-05,1.8177365481421992,1.1699590733811993,0.6454474790716802,0.0010051948943080949,3467,-107.12502594179297,0.00011158299999980414,126.0,75,75.0,27,-69.01802195532929,0.0002639579999996755,7.635114030012295e-05,-30.376231514794405,5.2559624143036377e-05,32.3622468656067,0.03713659926499901,260096,0.04543836049782477,2048,32.3622468656067,0.06617535407302504,75,1144.7778827468799,1,0,0,21.1,81.95,25.0,25.0,25.0,267030,2102,8.05281824508818e-05,-32.341762981580445,0.00016678312832244262,710,710,682,90166,90166,86698,-22.922257318443098,-23.027257318443098,-23.0685073184431,0.103881955,127.0,0.01,0.14531383,52.370724,142854.0,1.4377726,0.0005,4.901458,21760,128.0,0.0073327804,5.7122207,4.1359031243948966e-26,1.0,5.581285,2768512,44296192,142854.0,21760,2048.0,0.0,2768512,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16887391283772563,4.219950175498445e-06,2.7060967630374304e-06,3.0489011185644655e-06,1.4705780572285543e-05,8.852544517471085e-06,1.3718016155048405e-05,1.507650855847072e-05,1.1624139197691186e-05,2.545530956512758e-05,2.145192368273537e-06,5.345206815155816e-06,6.678782142031683e-05,9.419827982795297e-07,0.028441968189278702,0.10489592949138779,1.6983190872334875e-05,0.0018955146720815305,4.5913284412533574e-06,0.0008880000754684211,0.021181053076674332,0.0006475292910059483,0.010702444670614118
1,262144,1176.3780640191922,False,128,2301b_00000,2025-06-02_17-39-00,1748878740,1.7298271656036377,228.95047998428345,34831,Tegans-MacBook-Air.local,127.0.0.1,228.95047998428345,128,1.8170346479228079,1.8452914925831486e-05,1.8168187026607774,1.1697094672273873,0.6447825188609635,0.001003374195365122,3495,-128.13877294670925,0.00011158299999980414,127.0,75,75.0,28,-66.7816691056909,0.0002639579999996755,7.61374686850713e-05,-37.178337105094606,5.232368080012639e-05,32.32950142969843,0.036561145479995644,262144,0.045528585057923024,2048,32.32950142969843,0.06617870085812678,75,1176.3780640191922,1,0,0,23.133333333333336,81.96666666666667,25.0,25.0,25.0,269134,2104,8.031831606596948e-05,-31.857574932933755,0.0001663110275243635,710,711,683,90876,90877,87381,-22.17097303523029,-22.32722303523029,-22.28347303523029,0.023634136,128.0,0.01,-0.010947182,51.027565,142854.0,1.4171882,0.0005,4.5491586,21888,128.0,0.0082276855,5.0781627,4.1359031243948966e-26,1.0,5.1032825,2790400,44646400,142854.0,21888,2048.0,0.0,2790400,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16837049384104835,4.204556223432925e-06,2.700423711429624e-06,3.0452380784094785e-06,1.4663595172799372e-05,8.823009037530444e-06,1.36642690866164e-05,1.5034973400439334e-05,1.1591716183038148e-05,2.5386518547265356e-05,2.141699723595456e-06,5.336789072252886e-06,6.654290807240635e-05,9.40354374093069e-07,0.028467893386565607,0.10434635397020625,1.7001387233029495e-05,0.0018956103104332829,4.59183757867434e-06,0.0008875497127736403,0.021222891749190415,0.0006444762552846038,0.010684674204493287
1,264192,1175.5225834289909,False,129,2301b_00000,2025-06-02_17-39-02,1748878742,1.7311680316925049,230.68164801597595,34831,Tegans-MacBook-Air.local,127.0.0.1,230.68164801597595,129,1.81613826144358,1.8377135776440713e-05,1.8159228314741698,1.1695468167251135,0.6440518390923538,0.0010027704534115367,3522,-114.89194038984394,0.00011158299999980414,128.0,75,75.0,27,-71.18694600955943,0.0002639579999996755,7.60344941220488e-05,-37.1884318083121,5.219509521317494e-05,32.35027401471446,0.03667381062249909,264192,0.045555620313023,2048,32.35027401471446,0.06615611847640011,75,1175.5225834289909,1,0,0,20.55,82.05,25.0,25.0,25.0,271236,2102,8.02142283456149e-05,-35.44529131786258,0.0001660904491866437,710,709,683,91586,91586,88064,-23.819398669853143,-23.593148669853143,-23.774398669853145,0.13481385,129.0,0.01,0.12292686,54.431805,142854.0,1.443766,0.0005,2.8171737,21760,128.0,0.006676131,6.0260077,4.1359031243948966e-26,1.0,5.917518,2812160,44994560,142854.0,21760,2048.0,0.0,2812160,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16786670504142082,4.203981893187081e-06,2.6971816344457044e-06,3.041712101456663e-06,1.4644792074460114e-05,8.809578876218893e-06,1.3636231072931815e-05,1.5009366816888818e-05,1.1579826198730303e-05,2.5367618885430082e-05,2.138789058049979e-06,5.336347938496949e-06,6.642847144981762e-05,9.392009548550149e-07,0.028493324033087845,0.10379798539979919,1.7019450547424866e-05,0.0018957063886507928,4.592289900503158e-06,0.000887097978125211,0.02126359163044851,0.0006414295648485845,0.010666954803227813
1,266240,1182.3989414536366,False,130,2301b_00000,2025-06-02_17-39-03,1748878743,1.7209489345550537,232.402596950531,34831,Tegans-MacBook-Air.local,127.0.0.1,232.402596950531,130,1.8151477825791442,1.8313784418479142e-05,1.814932779819428,1.1693283489778623,0.6432813665314302,0.001001821498877379,3549,-129.13579584134914,0.00011158299999980414,129.0,75,75.0,27,-70.07778827703656,0.0002639579999996755,7.589659352434907e-05,-32.17667259500764,5.204965901575709e-05,32.355781858715325,0.03665975443999777,266240,0.04552952144542307,2048,32.355781858715325,0.06612288327725879,75,1182.3989414536366,1,0,0,19.599999999999998,82.03333333333333,25.0,25.0,25.0,273338,2102,8.009712280771734e-05,-34.54343956726327,0.0001657805770641809,710,710,682,92296,92296,88746,-23.37259609234551,-23.31009609234551,-23.39509609234551,-0.12995028,130.0,0.01,0.08422655,68.648254,142854.0,1.4289722,0.0005,3.2225897,21760,128.0,0.0061421976,5.006307,4.1359031243948966e-26,1.0,4.9363704,2833920,45342720,142854.0,21760,2048.0,0.0,2833920,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16736257102670174,4.19082621281971e-06,2.693799268564401e-06,3.0382538674364395e-06,1.4624431763443225e-05,8.802166509567895e-06,1.3591920047078734e-05,1.4981772771037772e-05,1.1565339238943387e-05,2.5317372635171277e-05,2.1362352247360164e-06,5.332877092758316e-06,6.627358727205037e-05,9.387529340903321e-07,0.028518266944040985,0.10325083854460326,1.703721075681063e-05,0.001895799705172911,4.592711492137849e-06,0.0008866449148984708,0.021303156299906523,0.0006383903480957563,0.010649288380967199
1,268288,1088.880900394985,False,131,2301b_00000,2025-06-02_17-39-05,1748878745,1.8458282947540283,234.24842524528503,34831,Tegans-MacBook-Air.local,127.0.0.1,234.24842524528503,131,1.8154172489133529,1.824772657446032e-05,1.8152025536812335,1.1691648459080837,0.6437170674561158,0.0010010095338885254,3577,-103.70545349768071,0.00011158299999980414,130.0,75,75.0,28,-65.28820428207324,0.0002639579999996755,7.580907963942112e-05,-42.94005754519517,5.195911075770899e-05,32.34009717390315,0.03672364461750327,268288,0.04549066861372797,2048,32.34009717390315,0.06608288169690081,75,1088.880900394985,1,0,0,22.25,82.0,25.0,25.0,25.0,275442,2104,7.999386998397615e-05,-32.34153441752698,0.0001656635296732096,710,711,683,93006,93007,89429,-21.769401427357742,-21.726901427357742,-21.791901427357743,0.03920889,131.0,0.01,-0.07179392,31.5545,142854.0,1.3715081,0.0005,4.168203,21888,128.0,0.007244214,4.2854424,4.1359031243948966e-26,1.0,4.3709517,2855808,45692928,142854.0,21888,2048.0,0.0,2855808,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1668696313301729,4.184329466412825e-06,2.693919396864504e-06,3.0389861508346506e-06,1.4607778830399445e-05,8.787676642249925e-06,1.3556925694309653e-05,1.49651961283469e-05,1.1552209102544594e-05,2.5289987752650442e-05,2.139963943508428e-06,5.328151577894971e-06,6.623415750725468e-05,9.39452272126336e-07,0.02854267820187175,0.10270495256547127,1.7054284716954033e-05,0.001895895993025723,4.593098722949054e-06,0.0008861934823384534,0.02135308198761233,0.0006353583977214986,0.010631714920871473
1,270336,1174.3152650545244,False,132,2301b_00000,2025-06-02_17-39-07,1748878747,1.7330598831176758,235.9814851284027,34831,Tegans-MacBook-Air.local,127.0.0.1,235.9814851284027,132,1.8145556564242193,1.8167329308919557e-05,1.8143414764744212,1.1689560711990028,0.6430672805315546,0.0009996486085496526,3604,-103.5924532956216,0.00011158299999980414,131.0,75,75.0,27,-65.46279400321939,0.0002639579999996755,7.571850391652724e-05,-33.49085809015128,5.185314537849208e-05,32.35887882608583,0.03664959908750056,270336,0.0455745927763907,2048,32.35887882608583,0.06603326456274423,75,1174.3152650545244,1,0,0,19.599999999999998,81.96666666666667,25.0,25.0,25.0,277544,2102,7.989903840769972e-05,-32.066133769031815,0.00016545140483462928,710,709,683,93716,93716,90112,-21.82259800107313,-21.78759800107313,-21.85259800107313,0.18015319,132.0,0.01,0.12142058,31.627056,142854.0,1.4338685,0.0005,2.901055,21760,128.0,0.008293883,5.2178993,4.1359031243948966e-26,1.0,5.110817,2877568,46041088,142854.0,21760,2048.0,0.0,2877568,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16637617545797198,4.178325192423227e-06,2.692598162049616e-06,3.0368457471063013e-06,1.4585773355142912e-05,8.773379176751618e-06,1.3539382887690492e-05,1.494310557044733e-05,1.1538127923966533e-05,2.5261005423048886e-05,2.1367107236787646e-06,5.324102324291348e-06,6.613112227704767e-05,9.377237277313142e-07,0.0285665825703515,0.10216034867206746,1.7070730176820643e-05,0.0018959876376509629,4.593464737992627e-06,0.0008857402222381465,0.021401702825034036,0.0006323326473199155,0.010614157101139566
1,272384,1165.5110868951801,False,133,2301b_00000,2025-06-02_17-39-09,1748878749,1.7459208965301514,237.72740602493286,34831,Tegans-MacBook-Air.local,127.0.0.1,237.72740602493286,133,1.8138326940299772,1.808815601585579e-05,1.8136189583796773,1.168814505077013,0.6424885581462392,0.0009989329624639596,3631,-136.41030285798115,0.00011158299999980414,132.0,75,75.0,27,-71.94897144963176,0.0002639579999996755,7.569606900459238e-05,-35.58023009001398,5.1813856962481514e-05,32.37139203958252,0.03681704009000271,272384,0.04559738304763954,2048,32.37139203958252,0.06598096337901437,75,1165.5110868951801,1,0,0,26.7,82.05,25.0,25.0,25.0,279646,2102,7.988334070201622e-05,-36.15290756235147,0.00016543277814550522,710,710,682,94426,94426,90794,-23.903823816543913,-24.071323816543913,-23.973823816543913,0.14891428,133.0,0.01,0.1817399,64.72148,142854.0,1.419766,0.0005,4.1383862,21760,128.0,0.007983052,5.304732,4.1359031243948966e-26,1.0,5.1371894,2899328,46389248,142854.0,21760,2048.0,0.0,2899328,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16588221553588206,4.176661716558787e-06,2.692592527120394e-06,3.03847592801372e-06,1.4591905847739654e-05,8.77102196454128e-06,1.3528343625896489e-05,1.4938788451314076e-05,1.1530548612211845e-05,2.52592818164898e-05,2.1347249103570392e-06,5.323926329075767e-06,6.612014499624003e-05,9.371452452799504e-07,0.028589996812841467,0.10161704546547518,1.7087187099017673e-05,0.0018960751847843943,4.59380162286335e-06,0.0008852889579916135,0.021449002495808542,0.0006293129302865928,0.010596603195510212
1,274432,1183.1327613751153,False,134,2301b_00000,2025-06-02_17-39-10,1748878750,1.7201452255249023,239.44755125045776,34831,Tegans-MacBook-Air.local,127.0.0.1,239.44755125045776,134,1.8128598241796774,1.802977445567217e-05,1.8126465079658804,1.1685968446062427,0.6417358304847769,0.0009975869728393119,3659,-154.63404232081456,0.00011158299999980414,133.0,75,75.0,28,-76.69527965521672,0.0002639579999996755,7.559131252655017e-05,-34.2468155875403,5.170302234143848e-05,32.35225746153941,0.036567342482500396,274432,0.04558321425261821,2048,32.35225746153941,0.06592975512944144,75,1183.1327613751153,1,0,0,22.633333333333336,82.16666666666667,25.0,25.0,25.0,281750,2104,7.976524134135793e-05,-39.96588241343461,0.00016520675466580981,710,711,683,95136,95137,91477,-25.475509885072235,-25.509259885072233,-25.710509885072234,0.09522474,134.0,0.01,0.12212349,72.887924,142854.0,1.4240725,0.0005,5.026904,21888,128.0,0.009019786,6.32333,4.1359031243948966e-26,1.0,6.2154474,2921216,46739456,142854.0,21888,2048.0,0.0,2921216,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.16538798925308815,4.1689146213111444e-06,2.6879462982639098e-06,3.0341981514224618e-06,1.4568843933616841e-05,8.753076836481692e-06,1.3497923938928746e-05,1.4915131739526283e-05,1.1517630987052117e-05,2.522909532399836e-05,2.13111329519394e-06,5.3197506881152025e-06,6.600053209970031e-05,9.355482920011045e-07,0.028612979912224605,0.10107512951314754,1.710339120975356e-05,0.0018961590781113905,4.594122423561724e-06,0.0008848533491077849,0.021495019332085055,0.0006263018702292019,0.010579086635683329
1,276480,1134.5744436154805,False,135,2301b_00000,2025-06-02_17-39-12,1748878752,1.7951369285583496,241.2426881790161,34831,Tegans-MacBook-Air.local,127.0.0.1,241.2426881790161,135,1.8126378326078807,1.795031671107458e-05,1.8124247932962216,1.1683146049101802,0.6417960042599292,0.0009983869331110324,3686,-133.7206454720648,0.00011158299999980414,134.0,75,75.0,27,-70.38141045492671,0.0002639579999996755,7.5446552503389e-05,-39.4110342714602,5.157550210951088e-05,32.356866327416085,0.03646488306750079,276480,0.04551705224319261,2048,32.356866327416085,0.06587092632865185,75,1134.5744436154805,1,0,0,16.7,82.1,25.0,25.0,25.0,283852,2102,7.963549715161091e-05,-35.61260273940933,0.00016489734295774538,710,709,683,95846,95846,92160,-23.46547015164223,-23.54172015164223,-23.37422015164223,0.0007613301,135.0,0.01,0.062474027,44.213413,142854.0,1.4414942,0.0005,3.4277701,21760,128.0,0.0075487415,5.277771,4.1359031243948966e-26,1.0,5.229712,2942976,47087616,142854.0,21760,2048.0,0.0,2942976,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1648933873326965,4.159029414467001e-06,2.6839748795932615e-06,3.0303547766880204e-06,1.454732874260917e-05,8.733690762313672e-06,1.3466514807262142e-05,1.4889048176853799e-05,1.1496920424166602e-05,2.518659435935587e-05,2.127711834120873e-06,5.312322199866428e-06,6.583952256935117e-05,9.342832247154094e-07,0.028635472541538795,0.1005345774795199,1.711920421956601e-05,0.0018962386402533692,4.59441492808416e-06,0.0008844162651058357,0.021539770023086456,0.0006232977083799317,0.010561586796733432
